train_set,test_set,feature_set,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,kappa_mean,kappa_std,f1_macro_mean,f1_macro_std
bi_bikol_tagalog,cebuano_test,all_xlmr,57.86336,5.75105879756067,0.5386,0.07586369355627233,0.5786,0.05752216963919215,0.22679999999999997,0.03307113545072197,0.33884,0.0815186665739817,0.4895333333333333,0.038902013658249954
bi_bikol_tagalog,cebuano_test,mbert,55.565239999999996,9.985584925681618,0.564,0.10076953904826597,0.5554,0.09983636611976622,0.22359999999999997,0.06984124855699532,0.31774,0.15849821134637448,0.5284,0.09566039468406516
bi_bikol_tagalog,cebuano_test,trad,60.46378,3.2029493153966753,0.1436,0.3210993615689698,0.6043999999999999,0.03224592997573499,0.3292,0.023047776465420677,0.30312,0.06174570430402427,0.4589333333333333,0.04754728640463558
bi_bikol_tagalog,cebuano_test,trad_clgsngo,56.45548,4.001523405779351,0.4728,0.07043223693735702,0.5646,0.04000999875031238,0.34940000000000004,0.029551649700143644,0.2374,0.0745747611461143,0.4396,0.05337363060954767
bi_bikol_tagalog,cebuano_test,xlmr,57.296079999999996,4.226527865991189,0.53,0.05912698199637793,0.5728,0.04235799806412006,0.219,0.0189208879284245,0.33740000000000003,0.05611902529445785,0.4766,0.0321985161838934
bi_bikol_tagalog,tagalog_test,all,53.20756,6.724000360499692,0.5382,0.07347584637144372,0.5322,0.06719151732175721,0.24159999999999998,0.03953858874567984,0.29318,0.10245475586813917,0.5324,0.06456409390847385
bi_bikol_tagalog,tagalog_test,all_xlmr,58.86794,6.590274720980909,0.5982000000000001,0.07469069553833327,0.5886,0.06602120871356414,0.20779999999999998,0.03486688973797347,0.38,0.09932094441757991,0.5846666666666667,0.06758328195641286
bi_bikol_tagalog,tagalog_test,mbert,55.4717,8.071420360134884,0.5614,0.08456535933820658,0.5549999999999999,0.08076509146902516,0.229,0.04546977017755863,0.32778,0.1216795258044672,0.5542,0.07950492647209564
bi_bikol_tagalog,tagalog_test,trad,41.88678,6.171851921587233,0.0664,0.14847491370598603,0.41900000000000004,0.06183041322844284,0.2526,0.03181666230137913,0.15964,0.09096190411375521,0.3440666666666667,0.05343448740695886
bi_bikol_tagalog,tagalog_test,trad_clgsngo,40.75472,7.380206249624737,0.4048,0.06777315102605161,0.40780000000000005,0.07379498627955694,0.2832,0.03616213489273001,0.11950000000000001,0.10604326947053265,0.3768,0.0606422111880642
bi_bikol_tagalog,tagalog_test,xlmr,56.98116,4.5046732587391975,0.5788,0.05014179893063271,0.5698000000000001,0.04536187826799061,0.21800000000000003,0.02386419912756344,0.35102,0.06661611666856601,0.5649333333333334,0.048502806333471295
bi_cebuano_bikol,bikol_test,all,77.33332,10.903619174934528,0.787,0.11064131235664187,0.7732,0.10904677895288795,0.1296,0.060616004487263925,0.63422,0.17485461675346176,0.7044666666666667,0.12687277091637905
bi_cebuano_bikol,bikol_test,all_xlmr,79.33333999999999,9.249631223892118,0.8006,0.10369329775834123,0.7934,0.09256241137740527,0.1248,0.043785842460777206,0.66582,0.14488454714012808,0.7297333333333333,0.1084274975373969
bi_cebuano_bikol,bikol_test,mbert,76.66666000000001,12.018495006572163,0.7689999999999999,0.1332385079472147,0.7666000000000001,0.12009288072154821,0.1348,0.0649976922667259,0.6227199999999999,0.19508082171243793,0.7034666666666667,0.15435269856907444
bi_cebuano_bikol,bikol_test,trad,68.0,5.577758410867219,0.26660000000000006,0.36507095200796247,0.6799999999999999,0.05602677931132572,0.21960000000000002,0.049912924178012255,0.45982,0.09895219552895226,0.5178,0.06337568759214987
bi_cebuano_bikol,bikol_test,trad_clgsngo,73.33333999999999,3.3333500000750007,0.404,0.3727593057188512,0.7333999999999999,0.03350074626034473,0.1878,0.03762578902827155,0.54744,0.057616343167542335,0.5647333333333333,0.02813795380699255
bi_cebuano_bikol,bikol_test,xlmr,77.33333999999999,10.381609808839857,0.7626000000000001,0.13699744523165386,0.7734,0.10383785436920392,0.13319999999999999,0.043447669672837454,0.63472,0.16000799042547847,0.6900000000000001,0.12253978945632309
bi_cebuano_bikol,cebuano_test,all,75.07246,2.949527325352314,0.747,0.03589568219159513,0.7508,0.02952456604253483,0.1456,0.03353058305487693,0.6013999999999999,0.049120922222613016,0.7220666666666666,0.03303146647937057
bi_cebuano_bikol,cebuano_test,all_xlmr,73.63564,6.835931870857113,0.7384000000000001,0.06616116685790842,0.7362,0.0684667802660531,0.1478,0.032205589576966294,0.58216,0.1066922818201954,0.7143333333333334,0.07336628047755395
bi_cebuano_bikol,cebuano_test,mbert,74.78676,2.570742304860598,0.743,0.035135452181521774,0.7478,0.02554799405041423,0.1444,0.033989704323515384,0.59776,0.04388385808016431,0.7184666666666667,0.031482446608299776
bi_cebuano_bikol,cebuano_test,trad,66.19876000000001,4.721410333046687,0.5946,0.33424885938474047,0.662,0.04710095540432275,0.26539999999999997,0.03894611662284187,0.4215,0.08887415259792919,0.5476,0.07893717614519642
bi_cebuano_bikol,cebuano_test,trad_clgsngo,67.90888,4.5751335479961694,0.7186,0.08006747154743935,0.6792,0.04565303932927135,0.24020000000000002,0.03224437935516826,0.46055999999999997,0.07985801775651587,0.5835333333333333,0.0592474096949019
bi_cebuano_bikol,cebuano_test,xlmr,71.06004,7.651547304499919,0.7110000000000001,0.07819846545808941,0.7106,0.0767710883080343,0.162,0.038373167708699786,0.5408999999999999,0.1197585278800637,0.6834666666666667,0.08107150478983902
bi_cebuano_bikol,tagalog_test,all,45.660360000000004,6.171884020945306,0.521,0.10033693238284694,0.4566,0.061784302213426345,0.28040000000000004,0.03146108707594193,0.17682,0.09415958262439357,0.40459999999999996,0.06621698338711067
bi_cebuano_bikol,tagalog_test,all_xlmr,44.5283,5.435778162324139,0.46959999999999996,0.04807078114613907,0.4452,0.05444446712017669,0.2774,0.02530414985728625,0.16812,0.07752249350994844,0.4016,0.06291943702510025
bi_cebuano_bikol,tagalog_test,mbert,45.660360000000004,7.938025702150379,0.48,0.16907394831847988,0.4566,0.07953175466441062,0.2794,0.04234737299998666,0.17854,0.1220573348881582,0.39673333333333327,0.09432373331599353
bi_cebuano_bikol,tagalog_test,trad,40.0,5.402925812464948,0.1954,0.18053476119573206,0.4,0.0541294744108974,0.2786,0.026754438884043136,0.11672,0.07928900932663997,0.3312,0.04233897600189321
bi_cebuano_bikol,tagalog_test,trad_clgsngo,42.64148,6.055422914380138,0.3316,0.2513061877471384,0.4262,0.060635798007447714,0.26599999999999996,0.03424178733652786,0.15455999999999998,0.09377101364494254,0.35760000000000003,0.05408758329475137
bi_cebuano_bikol,tagalog_test,xlmr,45.283,5.336676298971113,0.501,0.08828080199001362,0.45280000000000004,0.05347616291395632,0.2732,0.030334798499413184,0.17944,0.07751350204964294,0.4171333333333333,0.04901451032319129
bi_tagalog_cebuano,bikol_test,all,49.33332,16.89836711377759,0.7166,0.11153609281304414,0.4932,0.1687637401813553,0.1646,0.03625327571406479,0.29896,0.1916234536793448,0.4742,0.17214667518653323
bi_tagalog_cebuano,bikol_test,all_xlmr,53.33332,6.23611346208518,0.6858000000000001,0.0879954544280556,0.5332,0.06253958746266239,0.182,0.04452527372178638,0.32416,0.08967169564583909,0.4972,0.0548814884799764
bi_tagalog_cebuano,bikol_test,mbert,49.99998,16.329916309246656,0.7234,0.11152936832960186,0.4998,0.16314625340472882,0.1552,0.03034303874037668,0.31128,0.18510363853798228,0.4860666666666667,0.15875389758994898
bi_tagalog_cebuano,bikol_test,trad,56.66668,10.2740017087793,0.5936,0.13147166995212314,0.5668,0.10252414349800734,0.2138,0.04911924266517145,0.33736,0.1449462590065711,0.5073333333333333,0.10892148038329674
bi_tagalog_cebuano,bikol_test,trad_clgsngo,57.33332,9.249616808927817,0.6162,0.12746254351769384,0.5732,0.09241861284395039,0.20099999999999998,0.04981465647778773,0.35229999999999995,0.13272859526115688,0.5184,0.1044026393876664
bi_tagalog_cebuano,bikol_test,xlmr,51.33332,8.366586321015282,0.6646,0.12054998963085811,0.5132,0.08352664245616483,0.196,0.06609462913126905,0.29012000000000004,0.12877692728124865,0.47359999999999997,0.08100733848787336
bi_tagalog_cebuano,cebuano_test,all,72.76604,6.8509690860490755,0.7388,0.0598305941805695,0.7276,0.06870080057757694,0.1476,0.03216830738475371,0.57154,0.10574220065801547,0.7147333333333333,0.0743189074193102
bi_tagalog_cebuano,cebuano_test,all_xlmr,69.92544000000001,7.088704322582512,0.716,0.0640468578464237,0.6994,0.07071986990938263,0.15,0.024698178070456937,0.5313800000000001,0.10630210251918824,0.6767333333333333,0.07203718175744767
bi_tagalog_cebuano,cebuano_test,mbert,72.48032,7.166628629418444,0.7338,0.06790949859923866,0.7248,0.07179972144792762,0.149,0.04234973435571939,0.56622,0.11326767853187418,0.7106,0.0779010768717466
bi_tagalog_cebuano,cebuano_test,trad,65.62318,9.00129306083298,0.6284000000000001,0.11918598910945863,0.6562,0.09007052792117962,0.2354,0.05211813503954261,0.43410000000000004,0.14915448367380713,0.5971333333333333,0.11384409417171268
