train_set,test_set,feature_set,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,kappa_mean,kappa_std,f1_macro_mean,f1_macro_std
mono_bikol,tagalog_test,all,28.3019,2.31084862334165,0.0,0.0,0.28300000000000003,0.023270152556440188,0.2738,0.02065671803554476,0.0086,0.03928918426233866,0.17866666666666667,0.02971998953192578
mono_bikol,tagalog_test,all_xlmr,27.169819999999998,1.0334429215007481,0.0,0.0,0.2716,0.01040672859259815,0.2716,0.01040672859259815,0.0,0.0,0.1424,0.004199206274206264
mono_bikol,tagalog_test,mbert,29.05662,4.13377168600299,0.0,0.0,0.2904,0.04121650154974338,0.268,0.005656854249492379,0.021560000000000003,0.036148139647843566,0.17686666666666667,0.06258221259537995
mono_bikol,tagalog_test,trad,43.773559999999996,5.402972956437966,0.45120000000000005,0.09290694268998415,0.43760000000000004,0.0540767972424403,0.24779999999999996,0.035891503172756634,0.18094,0.08563286752176409,0.39953333333333335,0.03646200457706322
mono_bikol,tagalog_test,trad_clgsngo,41.50942,6.398420617777486,0.42679999999999996,0.11884107034186457,0.4152,0.06413813218359261,0.258,0.03685783498796422,0.14858,0.09604827952649646,0.37593333333333334,0.05887434830967467
mono_bikol,tagalog_test,xlmr,27.169819999999998,1.0334429215007481,0.0,0.0,0.2716,0.01040672859259815,0.2716,0.01040672859259815,0.0,0.0,0.1424,0.004199206274206264
mono_cebuano,bikol_test,all,53.33334,17.159377093094026,0.6900000000000001,0.08140945890988341,0.5334,0.17152929778903664,0.1612,0.05573777892955549,0.33927999999999997,0.2082480540125165,0.5138666666666667,0.14790567564799156
mono_cebuano,bikol_test,all_xlmr,61.333360000000006,10.434992945757084,0.7236,0.10719281692352339,0.6136,0.10444041363380373,0.151,0.06709694478886502,0.43138,0.1557735760647486,0.5841333333333333,0.11493249226297046
mono_cebuano,bikol_test,mbert,50.66666,9.54518843307978,0.7322,0.0557422640372635,0.5065999999999999,0.09519611336604034,0.1614,0.025540164447395392,0.29874,0.1015700152604104,0.48193333333333327,0.08493572733413057
mono_cebuano,bikol_test,trad,47.33334,12.780190400303116,0.6476,0.11711447391334688,0.4734,0.12777636714197188,0.20539999999999997,0.045119840425249726,0.24672,0.16779900774438447,0.43953333333333333,0.12275078637448954
mono_cebuano,bikol_test,trad_clgsngo,52.66668,12.780178663344264,0.6904,0.10247341118553632,0.5267999999999999,0.1276585288964274,0.1764,0.04693399620744008,0.32494,0.16526764051077877,0.5042,0.12003809580480872
mono_cebuano,bikol_test,xlmr,63.33334,9.42808452327407,0.7354,0.09344142550282498,0.6334,0.09422207809213294,0.1584,0.07089287693414621,0.44471999999999995,0.14589053087846382,0.5948,0.10262813129611843
mono_cebuano,cebuano_test,all,75.64388,2.2642613192827334,0.7546,0.027546324618721835,0.7565999999999999,0.02250111108367764,0.1532,0.02360508419811291,0.6058600000000001,0.03326098314842785,0.7208666666666667,0.02993659967330957
mono_cebuano,cebuano_test,all_xlmr,74.7826,5.95318192439976,0.7412,0.06707980321974713,0.7478,0.05955417701555449,0.15940000000000001,0.027772288346479483,0.59162,0.09299654294649884,0.7088666666666666,0.07430814221873668
mono_cebuano,cebuano_test,mbert,73.62318,7.198974078783726,0.7388,0.07604735366861884,0.7362,0.07193538767532982,0.16160000000000002,0.036685146858095034,0.57508,0.11314332503510756,0.7013333333333334,0.07356365346494906
